"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Libya","LBY","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.065988317138","10.4985981459682","11.4641658484731","11.6515066528655","12.2081370768137","13.3785167287606","14.9387113838163","16.4939072819085","15.4007999178597","20.0177071411605","22.6814358661052","24.3110686033856","30.9351790736809","35.37826436045","43.3756421879722","55.7674142602569","66.7421698237639","68.3702690828515","84.580430172675","63.5645042257867","75.8188159949693","94.2752033664177","99.9146805140392","100","98.9933959833476","92.023560753594","96.3415954708641","98.0821642215649","101.610742554939","104.079389017601","225.990551183147","210.837596232776","259.667503892835","238.35499733014",
"St. Lucia","LCA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2598327376942","49.8507681639659","50.7207556827288","51.2301693243666","52.5512488869884","55.2130453481515","54.9904992436482","56.5707622022633","57.9455662912278","59.297165313194","61.6713826415386","61.1088528445828","61.3604443809236","64.5662314153514","65.0234473873951","69.5080732742954","73.1055425037206","75.7306894907834","77.6487763439825","77.8960384147039","82.1201999228541","83.2800696983344","84.9568045613123","90.0590669827621","93.4636034584779","96.4885088716453","96.4338142532743","99.769065074097","100","102.17847636403","96.899276740201","105.764138745433","114.417888137637","119.217861670477",
"Latin America & Caribbean","LCN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4792272831156","89.438267615526","93.0368647428287","96.1088345879642","96.9280286347238","98.6688111610833","99.4733767305036","99.9853724524313","100","100.819192785902","102.384432860558","103.39379587067","104.066704808316","104.724985295248","105.573434317459","106.830357705973","108.23505049088","115.358797732172","112.917006318363","101.737474473782","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3313182044567","14.7476405386165","16.1344653138835","17.7292594854192","19.4615118214133","21.2721018243859","23.5732020363524","25.6769851018687","28.0429036246793","29.2102458988383","31.3360011580984","32.9495352347231","35.6222599347436","38.7387319072612","42.1483184756881","46.5396366080859","51.7879251330276","59.0529646004186","68.694551593865","72.7337106048189","78.0425061490424","81.1485427512276","89.6394776567337","95.2445313415261","97.0738252513892","100","105.443221715261","111.213966113489","115.990946497472","120.480408108813","124.220490570082","134.184327827057","197.873168993273","232.538948853939",
"Lower middle income","LMC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3502709325089","20.4433422558722","23.2929377315286","25.9245677472879","27.9380346091756","31.5187180932966","33.4104854411036","36.4237573820674","40.037807711255","43.2933829850501","46.020960601759","51.300970686571","58.5892649345644","60.0181474428749","65.780125204671","69.6761788779488","76.1637198671411","71.0741140882262","82.9575783242138","84.9029591431925","89.4343235824148","97.8647669238913","100.000223130414","110.280141711726","125.758127397218","138.589278414495","138.183972459674","140.973782834732","157.500236162913","163.131585395991","172.47384008389","178.219858256701","185.25845931106","185.084288692254",
"Late-demographic dividend","LTE","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.154975176526474","0.508840507143796","5.30367803227991","21.5432455519922","34.8214796698591","48.0695700991724","57.198235345776","63.7466834954856","65.883113451685","65.0550337400648","65.8997982994768","65.68772576224","65.8970440407716","65.3609752095379","67.1138240191995","71.734683682734","76.5664343853841","83.1163755700724","91.1862347150644","88.1807010625741","90.4147447156695","95.2518904282781","97.8563185701156","99.1101831163818","99.9363577377023","100","101.576252772135","105.886571773001","109.621375693626","112.659601251344","114.791081205899","122.306769562273","142.559219919184","152.690224702199",
"Luxembourg","LUX","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5851409800993","47.4343143049531","49.2031738347002","52.14196351364","53.9890286071169","55.2480904268949","57.3384338795562","58.8404392023234","57.6444799384787","60.3910202778131","63.1741241553948","63.6732466838097","64.6056847881087","66.0179499298584","68.0759450409665","71.3553860640164","75.9611444865529","77.3986943640191","82.5147212855659","83.2331669824209","87.1021928832616","90.1067496489273","93.0496156548148","95.1674476991811","97.8289978034843","100","98.8923830735954","101.011551903111","103.144248298603","104.073305754166","108.549514045937","113.590436590078","120.046402024498","124.164023100098",
"Latvia","LVA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.496684106982244","1.30421666912954","13.4659670450286","20.6963303655247","28.1991195961453","36.467866068484","41.0023775433803","43.4163245220569","45.5106519950774","46.1896018772061","47.8608466417364","48.9628429953726","51.4466051978032","54.0282510871078","57.8438885991786","64.3218319416368","72.3193213075685","86.8285088231734","96.9546643556839","87.5949753883579","87.2790667769076","92.9726650907349","96.3512913459491","98.007010714248","99.884421264999","100","100.863392494557","103.836721453537","107.878639012202","112.469844392689","114.79889417446","119.13052862391","133.189442756559","140.393223735028",
"Macao SAR, China","MAC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7366469497662","32.0849124898864","36.8140644967302","40.3249868236515","43.0482245681384","46.5715470759023","47.6271398225667","48.4178431208757","47.4780720950999","46.9124291759308","46.0933923393867","45.4116231738369","44.8042368072633","44.8268851525812","45.6937658209221","48.2379040045162","51.9739025625799","56.5278593717815","62.2219844444119","62.7957388826957","65.8041165971252","70.7332664558192","75.628668235872","81.4768128704156","88.5901647292698","92.5891701136943","93.3869968719309","95.3938009988044","98.7735529054961","101.147678249632","100.886432942021","100","101.256254329921","107.868151609731",
"St. Martin (French part)","MAF","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2114302241038","74.000260998167","77.3953029298045","79.7442368011582","80.2668328661127","86.3176701543344","86.6935737393711","87.3120384490162","87.6537090349911","87.5483877072063","86.0008835578071","86.5293786915819","87.3596794261719","88.1113293197704","88.9162661210402","89.7042610784796","91.000816672457","93.8869477258973","98.4220500737108","97.9766324441022","98.6110321654467","98.0205050214151","98.5431233612304","99.7850253740952","100","103.172935309671","104.173592965433","104.110160608051","105.087944119287","105.946308180961","106.097194753971","108.637731489747","111.952824783575","116.63603921143",
"Monaco","MCO","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8814615853233","73.7086451611031","75.2811823218286","76.4501906731799","77.4782985893498","78.4916579052797","79.7510123271711","80.5591632175123","81.2849308000161","81.323355219712","82.4607244217678","83.8203738905867","85.8146473099149","87.429064236278","87.2181384751011","89.0097445351593","90.9410007468259","93.2651729388731","95.4761390628373","95.5870534083436","96.6093201937531","97.5251939712833","98.6580143910299","99.4259240608319","100","101.13797243777","101.66565137934","102.197249847413","103.212503818348","104.530903328051","107.498633630898","109.02934537246","112.243662199257","",
"Moldova","MDA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00727819376844417","0.0174550597170254","0.182410701668357","1.75197675658138","6.59516105551952","9.14996291328565","11.69840851093","13.1610534866048","14.4063168552626","20.1373897114857","25.6406870021871","28.7404540051773","31.5648939752019","36.2573224211201","39.1532262549366","42.8117601265728","48.5563025678412","56.2809863393653","61.4837407581737","62.8175639298054","69.7720657683252","75.4869551535071","81.0912743002226","84.273175257644","89.6263626381548","100.000000136295","103.550873972022","110.025357668709","113.55830725706","119.635620817469","126.305317924946","134.365780460824","160.235497783103","174.189430630234",
"Madagascar","MDG","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9047857720947","11.8360744215166","13.5602691317911","14.9149286984545","20.7305771709968","30.8960476882499","37.0013589427097","38.6634501529925","41.0644386313676","44.016619824979","49.1094981028458","52.997469978327","61.7412710955507","60.6891968732856","69.1588609049904","81.8590728502709","90.6717236162302","100","107.48630027641","114.934197017474","126.678795096436","139.83589181664","147.479566185039","155.520598192639","165.989888424558","176.785400504255","192.625515108149","202.182706620469","218.959814091731","233.240571633661","243.295911192439","259.452568396586","281.067312765514","306.22826365818",
"Maldives","MDV","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4261593055845","14.9431087245891","16.8323684057769","18.7098181479037","20.2740244823954","20.4296596056292","21.3809318701099","22.2576386149994","22.004350454038","22.6101976902232","23.0697301989454","34.810568180018","34.9837629842198","35.1467831543258","38.6509315281157","42.1906497560886","46.2166160550688","51.1733544861272","57.0916360752213","64.1780918960971","66.2930027171617","74.6650121501486","79.8446828999293","85.2314839804019","88.796884511025","95.838395852663","96.0481633646191","98.1070353927204","101.327119354548","100","96.6346753834925","99.274794809866","102.445495454014","105.388137295945",
"Middle East & North Africa","MEA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6423398755158","9.4545876101837","10.8551794006377","11.8857673850182","12.8794920884853","17.8779237186309","22.6507526092554","26.6675671209169","30.8586567549412","35.5859194822988","39.392888526547","41.9427938166538","44.2506222745227","46.144401651712","49.890147232731","52.8261737886288","56.0523497579466","59.4871212490956","63.2409856145566","66.5570155902349","69.467530188026","73.4060846718906","76.7403468150886","78.0479123747548","81.4573331162764","84.0846815017105","89.1950018656993","95.0529682857042","100","104.25944006147","109.283664618319","114.241528483515","121.601130225191","127.058694414882",
"Marshall Islands","MHL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8561779794048","58.673757316811","60.4421542973167","62.275807801194","63.9103372467119","65.7043813427031","67.5414448545877","71.5610222607827","73.4796003467169","75.3254900044154","74.485068503305","74.2480838700781","77.2350703790508","77.9659974377367","79.5054020735642","81.0663337083335","83.8862268917182","85.1913315863671","89.8500439127779","89.4181438127693","90.2749957250865","96.8978298533525","102.895370940176","102.347451063778","103.339539616091","100","107.346416007986","109.681733314942","106.973083122396","102.484243289648","109.466914251675","115.9225607029","117.159007482917","124.561403508772",
"Middle income","MIC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.173443613863752","0.33634414785467","4.61351172551765","25.0112044734272","62.9996490146372","73.7673073014341","75.8806085617202","78.8621768366538","79.9597088123391","82.1490591451594","88.8675239640593","93.0611477368258","93.9396141145014","95.4911667809838","95.3326112863414","100","103.25262417821","107.994555222497","113.924745798083","114.260912219978","116.593300823066","120.933104416719","122.146061357914","127.622227364385","129.468879973499","132.062686503689","136.63899252017","140.474485981096","145.989732442654","147.257169582687","149.280896470504","155.678367078639","167.681206925709","173.719440368679",
"Mali","MLI","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7792432476967","58.1861270617435","58.6160159577263","60.5122992639622","84.4523880466454","97.8034524738716","96.1876228608452","101.555082504424","103.321709360122","100","99.380272079615","104.029641046308","107.684079293032","99.5062441982057","103.087099926235","110.820395344993","115.970078774709","121.252569298078","130.075352015316","136.105557094295","142.046564300852","159.351941161349","166.690747614362","167.778624445032","169.907136957833","174.806425180911","177.16827379732","180.595192256104","183.228204984489","186.765502563912","187.759730379258","194.066530902444","205.182340534374","211.048232350309",
"Malta","MLT","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4176055916348","65.5426495694243","67.8723095814081","69.8097286753722","72.2961725463666","72.861239430989","73.6520186433213","74.3548323382478","75.2607825477627","75.8369977415993","68.7233714435021","71.7585562385849","73.7145097648075","75.0941392560623","76.681008331153","78.1666871345099","79.8551846836484","81.679077497036","84.3173839492787","86.0213157790751","88.7444880097216","89.7418887556232","91.6678367247689","93.7543537227478","95.9507643157937","100","101.997017516718","104.176473832039","105.981641445882","108.432809368352","110.258742665148","112.469711322733","118.387363787666","124.630642470028",
"Myanmar","MMR","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83767047702837","2.27409598535106","2.7686087408959","3.77221358514339","4.60512402172098","5.50776718006922","6.77661866349055","9.06672438532049","12.314900134775","15.1030538739732","15.4748569256425","19.3195023040181","27.3388206057674","32.942332744919","34.1286283393121","40.6688782369007","49.3315521604343","60.9954590265392","69.3022219547503","72.6831996326856","77.802431393908","85.7807413709392","88.4657617425415","92.3388554635238","95.9495126525236","99.918653013631","103.531389863771","109.612211778514","115.466703746503","121.728385733394","128.23368457803","153.261321282683","162.707914613934","174.939005776692",
"Middle East & North Africa (excluding high income)","MNA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2104866544375","31.6223865201737","35.4674626534627","47.1350158740816","56.6585288014151","58.4008668561054","63.2602711205942","66.9835977570335","69.8870575210505","76.9505148408661","89.2945600650833","96.1069543889206","98.4211256465502","100","101.202703548873","101.381849538242","103.477382870634","104.549644816467","106.870200433971","112.321722924424","116.617997744728","120.380218438958","122.814485445862","122.598815942712","128.393133421311","144.256518675123","157.322600464405",
"Mongolia","MNG","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.169809146379376","0.328274958712676","0.898457975031306","3.76361552824758","6.18435001487655","9.91180776577511","10.9830335964007","13.3632913803551","13.1051397197519","14.5312091760046","16.2749094320906","17.975400612183","19.1203774312076","21.0776491182074","24.5958192325258","29.5391949025525","36.03391020883","40.2241378349506","48.8517141116537","49.7440901730316","69.2329233251743","79.7004328078695","89.8896380889828","92.5034924360396","99.3939264323291","100","102.993126760577","114.116844224137","123.20124782975","135.487138998204","140.5092702744","160.770799054486","189.250883758708","226.15371693544",
"Northern Mariana Islands","MNP","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1262868908717","84.7469220246238","85.3916725476358","85.7720291026677","85.9375","87.2558139534884","98.2217573221757","100.888324873096","100","98.5135135135135","100","100.783289817232","104.260651629073","110.30303030303","115.384615384615","118.811881188119","122.735849056604","125.63829787234","129.803328290469","","","",
"Mozambique","MOZ","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14869701300043","3.46068661553829","4.76917810852113","6.81784041172524","10.2431952757641","15.5143291228367","23.0881083299449","25.5227605868904","27.0945702995846","29.5162258268841","32.944698643044","37.8146074173256","41.5324932711811","43.0443372108833","45.5384400065424","48.8768848939873","52.5237576761796","56.429570525433","59.337275735025","60.2103485267675","64.8135669435584","66.3356243087564","68.4419359868903","70.222272449022","70.9847956682354","75.9962869881336","85.2381128343692","92.0384200472298","95.5313872647696","100.000006755844","103.171668037521","107.86656205521","114.771044989236","122.542656109674",
"Mauritania","MRT","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7359407345496","17.4213632119754","18.4216878969765","20.6162423469283","22.9031199294542","23.5540082981761","23.9914211870463","26.8888803307916","31.8503124677574","33.3710117840911","35.4906005495845","37.5585026043456","40.0804775812484","41.8782792340203","46.4587329738208","53.234859586628","60.7362171131732","66.1390593344655","73.226730668728","72.9638993104416","89.2663464455307","103.463032223653","104.48499181619","107.632796919055","100","95.2060914217296","105.87881780851","107.555872997944","112.45445931706","118.446083345626","126.07504548408","135.486387646589","137.973827442636","141.691490693245",
"Mauritius","MUS","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0706741968883","29.3890822633376","30.9629849661516","33.8178396657856","36.0347446454734","37.9817744956741","40.6412745946809","42.7224204833912","45.6974302051355","48.7006252614738","50.3612821736282","53.4998035816414","56.82710840691","60.0226061562681","64.131423505547","66.6633960443389","73.0416724554173","79.1102048882772","83.6089592312022","83.0619887160578","83.9976146724872","86.6531688515421","88.7896231385056","91.2321201158396","93.2103098705372","94.5148168125028","96.7686474175865","98.3522718251106","100.000055134848","99.5342120041577","102.095267535695","105.318619680591","115.393315063703","123.102436754065",
"Malawi","MWI","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.418349048728304","0.483193151281191","0.547343927469309","0.701556218681977","0.885166679576365","1.56868889291179","2.3898283195557","2.88774545724204","3.45225579629584","4.82248269475985","6.29497732686905","7.90790600227522","12.8238285148762","14.1505942101193","16.2514800255773","17.9970899811097","21.5906156481958","22.4757714870201","25.1649228195777","27.1529071680269","30.4458005163984","34.705240391357","40.8271630565948","51.8693963823543","62.7460360221842","75.1789555335988","90.4347826091665","100","106.129094001148","114.869667842685","124.537179432515","136.158635028402","165.802434802048","214.303102243419",
"Malaysia","MYS","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8570769542744","42.3216800586457","43.3434280336965","45.0715180742653","46.8461345105199","48.5482511216972","50.3347798579632","52.0876128542795","56.5143932245885","56.5400806103369","61.5468273563659","60.5732341508643","62.4684998970799","64.5292937778774","68.4070414103382","74.4696746073613","77.4342614709673","81.2140781626865","89.6513278532043","84.2792395909489","90.4036820862809","95.2966982892486","96.249600759584","96.4175317512833","98.7966023208747","100","101.658259966424","105.499885905954","106.158916974927","106.235167643949","105.366155761511","111.379945637399","118.559221997555","116.348176174608",
"North America","NAC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.990789495086","15.8882729415657","17.4306955910267","19.2368549701503","22.2516158375609","23.7383592949238","27.340935510303","29.2857429591262","31.7075435319661","33.8589815745468","37.6786561691695","41.9000840189474","46.0916015311345","46.6774755065256","47.6298140090011","50.2961698557812","55.0273222338904","60.1373983570135","66.7293066021005","71.3639267248931","74.0228741994998","76.8467553301315","85.4999370321301","88.953955702303","96.2792177050214","99.999999657578","107.968671642551","118.678125466192","123.933768020309","125.081789609862","130.874991276751","132.883045962298","141.451149363491","150.523294807766",
"New Caledonia","NCL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2255721922001","101.640799103589","102.077981570786","107.005942234816","111.121085743639","",
"Niger","NER","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8971083328616","40.7907132606823","38.6688059981061","37.1727820099795","45.43048043165","47.3610311257626","50.6614484908026","54.2035355231731","57.498114593685","57.7164617502878","59.5509181348517","62.5359203719188","64.1445330556273","64.0236325539368","64.2713668963209","69.7889894733084","70.8331706457356","75.8174607924565","83.4970991325624","86.9956776827662","90.0188149028952","93.5940068208591","98.5622943345657","98.1984278891205","97.8000596046225","100","101.792721465576","102.167600370519","104.623388925752","104.59787885306","105.814330994449","109.114305365647","113.499609275866","117.344882881172",
"Nigeria","NGA","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12265847971057","2.52307479703682","3.70267169209982","5.24442933217612","7.51508180538825","13.181577725212","16.673521324896","17.5164255067587","18.5690478251454","21.0629770952537","25.8387412106387","28.442376089088","34.4462914797547","37.8235174254815","45.6634533557996","54.731527852606","67.792868255732","72.6059795346195","78.3573803056262","78.8949894100645","100","109.778458096759","120.698820290057","126.691209799203","132.598343181544","136.395515688896","149.412653688506","166.025724255929","183.007640701348","202.012580098559","217.868834463721","239.941199476136","267.081752211291","300.792461706053",
"Nicaragua","NIC","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.739215213332474","22.4107216739731","27.7142888614022","33.3656827823327","35.9612848872605","40.777466053427","44.6948809174592","49.0651433301943","55.948240954374","61.1101558132379","66.3449913112145","71.1493700535348","73.4605710670009","77.3768108203141","84.3801104517434","92.7059753931103","100","109.674861856331","127.441370713617","135.132257341403","143.427186848239","158.077242075655","167.946391082337","175.25236226571","189.960640833749","204.374838360802","213.756429354394","222.570836064341","228.487877558055","240.814597252996","253.798726084955","262.792528183076","285.860051629065","316.355367715799",
"Netherlands","NLD","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7506782061062","64.7066479329925","66.3215581242313","67.3810507371062","68.7709422676508","70.1908033006204","70.920952186834","72.7952453642463","74.3099205491925","75.263591773841","77.8378849531376","81.0952874954419","84.1530188250057","85.9793743862332","87.0146009594895","88.74509509539","91.0179513915191","92.9040305955358","95.0466999422393","95.2564695398748","96.1522744598663","96.338475345887","97.7316352541908","98.9825875333623","99.233197322166","100","100.454667288773","101.721106469914","104.200142141613","107.360255064161","109.43077490003","112.631093097239","118.865476324848","128.083901504066",
"Norway","NOR","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9013780562486","44.8723890268989","44.5853135337962","45.60761924667","45.5364723878275","46.9305575993708","48.9305012551909","50.2935634602944","49.9452341241194","53.2531184364612","61.4185841507517","62.4704635478512","61.5207833654413","63.2807842617738","66.9828403865258","72.8525494636663","79.2141712221906","81.6521156717605","90.2797909693181","85.6611274124442","90.7625570760348","96.8189519100864","100.065377827826","102.620285997303","102.885387905718","100","98.4019028364756","102.417634642038","109.323611959332","108.724007570008","105.987140974999","127.410825731976","163.292038719636","145.962621376078",
"Nepal","NPL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5951971585693","19.8024509843493","23.4637448859955","25.991942109179","27.2437104545493","28.9602989314486","31.2258734154993","33.4988337744922","34.8749158442455","37.974266155009","39.6726400389619","41.0264635589963","42.6407966006865","43.9499990968228","45.7811437919465","48.5826707137945","52.1583743611293","56.1241262705318","59.2782205197015","68.7083955827331","79.1156098484464","100","107.74115002968","115.372079668498","124.642648757663","130.138199770642","139.443516740685","150.963520931677","157.539278241834","164.929691439763","170.236143178984","181.748723540104","196.7269847196","207.382003829814",
"Nauru","NRU","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3086459746683","41.5430660781511","49.2800171874392","54.7555577492787","52.8019547734989","53.7355376806006","55.9140907873736","59.337313139906","61.6714487197126","65.8208149553573","69.4848754238933","73.2294045336607","77.539074322867","81.8916781904423","86.5016296014327","87.3148562033265","93.0512391980799","89.6932647540846","73.9711694954662","96.8670076726344","87.1803069053709","92.8929765886288","110.914388166741","100","101.33779264214","92.5440172475747","116.752933057281","134.902358142962","158.574879227053","151.27524820267","158.291203235592","185.603690960275","163.900796080833","175.805716023108",
"New Zealand","NZL","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4116633434578","60.949484120508","62.1693791978567","63.0889986489518","64.2923045510571","65.2120787113774","66.1211808226169","67.1539457516055","67.8594108207943","68.2573212455902","70.2260939875466","72.9374642901122","73.1548590214881","74.668006738175","76.7278893921398","78.2626531567297","80.3834414092389","84.6568172678338","86.9743189457279","89.2712129946307","92.0918197951734","94.3644014049811","94.1854471674894","98.1045270007113","98.5765171401773","100","102.41043257432","106.114548838496","107.974871756542","111.306508022189","113.482719054557","118.678142291426","125.30879401437","132.07579937203",
"OECD members","OED","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
